SPECTRUM,DATE,TIME,LIVE,REAL
202306101756_newGe_X-12_Z-12_8MeV_Co-01-00.csv,23-06-10,17:51:18,275.32,276.12
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
1630,0,0,0,0,0,0,0,0,1,0
1640,0,0,0,0,0,0,0,0,0,0
1650,2,0,0,0,0,0,1,0,0,0
1660,1,2,0,0,0,0,0,0,1,0
1670,0,1,0,0,1,0,0,0,0,0
1680,1,1,0,1,0,2,0,0,0,0
1690,1,1,1,0,0,0,0,0,0,0
1700,2,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,2,0,0,1,1,0
1720,0,0,0,0,1,1,0,0,0,0
1730,2,0,2,0,0,0,0,0,0,0
1740,0,0,0,1,0,0,0,0,0,1
1750,1,0,0,0,0,0,0,0,2,1
1760,0,1,0,0,0,1,0,1,0,0
1770,1,0,0,0,0,0,0,1,0,1
1780,1,0,0,0,0,1,0,0,1,0
1790,0,0,0,0,0,0,1,0,1,0
1800,0,0,0,0,1,0,0,1,0,0
1810,1,0,0,0,0,0,0,1,0,1
1820,0,0,0,0,0,2,0,0,0,0
1830,1,1,0,0,1,0,0,0,1,0
1840,0,0,0,0,0,0,0,0,0,1
1850,0,0,0,1,1,0,0,0,0,0
1860,1,0,0,0,1,0,0,0,0,0
1870,0,1,0,1,1,2,1,2,0,1
1880,0,0,0,0,1,0,1,0,0,0
1890,0,0,0,0,1,1,0,0,0,0
1900,0,0,1,0,1,0,2,0,1,2
1910,0,0,1,0,0,1,0,0,0,0
1920,1,1,0,0,0,0,0,2,0,1
1930,0,0,0,0,0,0,0,0,0,0
1940,0,1,1,0,1,0,2,1,1,1
1950,0,1,0,1,2,1,1,1,1,0
1960,3,0,0,0,0,0,0,0,0,1
1970,1,1,1,1,0,3,0,0,0,0
1980,1,0,1,0,1,0,0,0,0,0
1990,1,0,0,0,1,0,1,0,0,0
2000,0,1,0,0,1,1,1,0,4,0
2010,1,1,1,0,0,1,0,0,0,0
2020,0,1,1,0,1,0,0,0,0,0
2030,1,0,0,1,0,1,0,0,0,1
2040,0,0,1,2,0,1,0,1,0,0
2050,0,0,1,1,0,0,1,0,0,1
2060,1,2,1,0,0,1,2,0,1,0
2070,1,0,0,1,0,1,1,1,0,1
2080,1,2,0,0,2,0,2,0,1,1
2090,0,2,0,0,1,1,0,0,0,0
2100,0,0,0,1,0,0,1,0,0,2
2110,1,3,0,0,0,0,0,1,2,0
2120,1,0,0,1,1,1,0,1,0,0
2130,0,1,0,2,0,0,1,0,1,1
2140,0,1,0,1,0,1,1,0,4,1
2150,3,2,0,1,0,0,0,1,1,1
2160,1,1,0,0,0,0,1,0,2,0
2170,2,0,0,0,1,2,0,1,1,0
2180,1,1,0,0,1,1,0,2,1,1
2190,2,1,1,1,2,0,1,2,0,0
2200,1,3,1,0,1,1,1,1,2,1
2210,0,2,1,3,1,1,2,0,0,2
2220,1,1,1,0,2,0,0,2,3,1
2230,3,1,0,1,2,1,2,0,1,4
2240,1,4,2,1,0,2,2,1,2,0
2250,2,2,1,0,0,2,2,1,2,1
2260,1,1,2,1,1,3,2,2,2,1
2270,1,0,2,0,1,1,1,1,2,1
2280,0,1,2,3,1,1,3,1,0,0
2290,2,1,3,1,1,2,0,0,2,2
2300,1,3,4,1,3,1,3,0,0,2
2310,3,2,3,2,2,4,1,0,1,3
2320,2,2,2,4,5,2,3,1,2,1
2330,3,1,3,0,3,0,1,2,2,1
2340,0,1,3,0,2,1,2,4,0,3
2350,3,4,4,2,3,1,3,3,1,4
2360,2,2,3,3,2,5,1,0,2,5
2370,4,2,2,1,3,2,1,4,4,4
2380,3,2,3,3,0,0,5,1,4,4
2390,1,1,5,3,2,2,3,5,1,3
2400,3,2,3,3,3,3,1,0,5,1
2410,1,6,2,3,2,2,3,1,4,2
2420,3,2,2,1,1,3,0,2,1,3
2430,7,7,5,3,6,7,3,6,7,5
2440,6,1,3,3,0,0,0,0,0,0
2450,0,0,0,0,0,0,0,0,0,1
2460,0,1,0,0,0,0,0,0,0,0
2470,0,0,0,0,0,0,0,0,0,0
2480,0,0,0,0,0,0,0,0,0,0
2490,0,0,0,0,0,0,0,0,0,0
2500,0,0,0,0,0,0,0,0,0,0
2510,0,0,0,0,0,0,0,0,0,0
2520,0,0,0,0,0,0,0,0,0,0
2530,0,0,0,0,0,0,0,0,0,0
2540,0,0,0,0,0,0,0,0,0,0
2550,0,0,0,0,0,0,0,0,0,0
2560,0,0,0,0,0,0,0,0,0,0
2570,0,0,0,0,0,0,0,0,0,0
2580,0,0,0,0,0,0,0,0,0,0
2590,0,0,0,0,0,0,0,0,0,0
2600,0,0,0,0,0,0,0,0,0,1
2610,0,0,0,0,0,0,0,0,0,0
2620,0,0,0,0,0,0,1,0,0,0
2630,0,0,0,0,0,0,0,0,0,0
2640,0,0,0,0,0,0,0,0,0,0
2650,0,0,0,0,0,0,0,0,0,0
2660,0,0,0,0,0,0,0,0,0,0
2670,0,0,0,0,0,0,0,0,0,0
2680,0,0,0,0,0,0,0,0,0,0
2690,0,1,0,0,0,0,0,0,0,0
2700,0,0,0,0,0,0,0,0,0,0
2710,0,0,0,0,0,0,0,0,0,0
2720,0,0,0,0,0,0,0,0,1,0
2730,0,0,0,0,1,0,0,0,0,0
2740,0,0,0,1,0,0,0,0,0,0
2750,0,0,0,0,0,0,0,0,0,0
2760,0,0,0,0,0,0,0,0,0,0
2770,0,0,0,0,0,0,0,0,0,0
2780,0,0,0,0,0,0,0,0,0,0
2790,0,0,0,0,0,0,0,0,0,0
2800,0,0,0,0,0,0,0,0,1,0
2810,0,0,0,0,0,0,0,0,0,1
2820,0,0,0,0,0,0,0,0,0,0
2830,0,0,0,0,0,0,0,0,0,0
2840,0,0,0,1,0,0,0,0,0,0
2850,0,0,0,0,0,0,1,0,0,0
2860,0,0,0,0,0,0,0,0,0,0
2870,0,0,0,0,0,0,0,0,0,0
2880,0,0,0,0,0,0,0,0,0,0
2890,0,0,1,0,0,0,0,0,0,0
2900,0,0,0,0,0,0,0,0,0,0
2910,0,0,0,0,0,0,0,1,0,0
2920,0,0,0,0,0,1,0,0,0,0
2930,0,0,0,0,0,0,0,0,0,0
2940,0,0,0,0,0,0,0,0,0,0
2950,0,0,0,0,0,0,0,0,0,0
2960,0,0,0,0,0,0,0,0,0,0
2970,0,0,0,0,1,0,0,0,0,1
2980,0,0,1,0,0,0,0,0,0,0
2990,0,0,0,0,0,0,0,0,0,0
3000,0,0,0,0,0,0,0,0,0,0
3010,0,0,0,0,1,0,0,0,0,0
3020,0,0,0,0,0,0,0,0,0,0
3030,0,0,1,0,0,0,0,0,0,0
3040,0,1,1,0,0,0,0,0,0,0
3050,0,0,0,1,0,1,0,0,0,0
3060,0,0,0,0,0,0,0,0,0,0
3070,0,0,0,0,0,0,0,0,0,0
3080,0,0,0,0,0,0,0,0,0,0
3090,0,0,0,0,0,0,0,0,0,0
3100,0,1,0,0,0,0,0,0,0,0
3110,0,0,0,0,0,0,0,0,1,0
3120,0,0,0,0,0,0,0,0,0,0
3130,0,0,0,0,0,0,0,0,0,0
3140,0,0,0,0,0,0,0,0,0,0
3150,0,0,0,0,0,0,0,0,0,0
3160,0,0,0,1,0,0,0,0,0,0
3170,0,0,0,0,0,0,0,0,0,0
3180,0,0,0,0,0,0,0,0,0,0
3190,0,0,0,0,0,0,0,0,0,0
3200,0,0,0,0,0,1,0,0,0,1
3210,0,0,0,0,0,0,0,0,0,0
3220,0,0,0,0,0,1,0,0,0,1
3230,1,0,0,0,0,0,0,0,0,0
3240,0,1,0,0,0,0,1,1,0,0
3250,0,0,1,1,0,0,0,0,0,1
3260,0,0,0,0,0,0,0,0,0,0
3270,0,1,0,0,0,0,0,1,0,0
3280,0,0,0,0,0,0,0,0,0,0
3290,0,0,0,0,0,0,0,0,0,0
3300,0,0,0,0,0,0,0,0,0,0
3310,0,0,0,0,0,0,0,0,2,0
3320,0,0,0,0,0,0,0,0,0,0
3330,0,0,0,0,0,0,0,0,0,0
3340,0,0,0,0,0,0,0,0,0,0
3350,0,0,0,1,0,0,0,0,0,0
3360,0,0,0,0,0,0,1,0,0,0
3370,1,0,0,0,1,0,0,0,0,0
3380,0,0,0,0,1,0,0,0,0,0
3390,0,1,0,2,0,0,0,0,0,0
3400,0,0,0,0,0,0,0,0,0,0
3410,0,0,1,0,0,2,0,0,0,0
3420,1,1,0,0,0,0,0,0,0,0
3430,0,0,0,0,0,0,0,0,0,0
3440,0,1,0,0,0,0,1,0,0,0
3450,0,0,0,0,0,0,0,0,0,0
3460,0,1,0,0,0,0,0,0,0,0
3470,0,0,1,0,0,0,1,0,0,0
3480,0,0,0,0,0,0,0,0,0,0
3490,0,0,0,1,0,0,0,0,0,0
3500,0,0,1,0,0,0,0,1,0,0
3510,0,1,0,0,0,0,0,0,0,0
3520,0,0,0,0,0,0,0,0,1,1
3530,1,0,0,0,0,0,0,0,0,0
3540,0,0,0,0,0,0,0,0,0,0
3550,0,0,1,0,0,0,0,0,1,0
3560,0,0,0,0,0,1,0,0,0,1
3570,0,0,0,0,0,0,0,0,0,0
3580,0,1,0,0,0,1,0,1,1,0
3590,0,0,0,1,0,0,1,0,0,0
3600,0,0,0,0,1,1,0,0,0,0
3610,0,0,0,0,0,0,0,0,0,1
3620,0,0,0,0,0,0,0,0,0,1
3630,0,0,0,1,0,0,0,0,0,0
3640,0,0,0,0,0,0,0,0,0,1
3650,0,1,0,0,0,0,0,0,0,0
3660,0,0,0,0,0,0,0,0,0,0
3670,0,0,0,0,0,0,0,0,0,0
3680,0,0,0,0,0,0,0,0,0,0
3690,0,0,0,0,0,0,0,0,0,0
3700,0,0,0,0,0,0,0,0,0,0
3710,0,0,0,0,0,0,0,0,0,0
3720,0,0,0,0,0,0,0,0,0,0
3730,0,0,0,0,0,0,0,0,0,0
3740,0,0,0,0,0,0,0,0,0,0
3750,0,0,0,0,0,0,0,0,0,0
3760,0,0,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0,0,0,0
3800,0,0,0,0,0,0,0,0,0,0
3810,0,0,0,0,0,0,0,0,0,0
3820,0,0,0,0,0,0,0,0,0,0
3830,0,0,0,0,0,0,0,0,0,0
3840,0,0,0,0,0,0,0,0,0,0
3850,0,0,0,0,0,0,0,0,0,0
3860,0,0,0,0,0,0,0,0,0,0
3870,0,0,0,0,0,0,0,0,0,0
3880,0,0,0,0,0,0,0,0,0,0
3890,0,0,0,0,0,0,0,0,0,0
3900,0,0,0,0,0,0,0,0,0,0
3910,0,0,0,0,0,0,0,0,0,0
3920,0,0,0,0,0,0,0,0,0,0
3930,0,0,0,0,0,0,0,0,0,0
3940,0,0,0,0,0,0,0,0,0,0
3950,0,1,0,0,0,0,0,0,0,0
3960,0,0,0,0,0,0,0,0,0,0
3970,0,0,0,0,0,0,0,0,0,0
3980,0,0,0,0,0,0,1,0,0,0
3990,0,0,0,0,0,0,0,0,0,0
4000,0,0,0,0,0,0,0,0,0,0
4010,0,0,0,0,0,0,1,0,0,0
4020,0,0,0,0,0,0,0,0,0,0
4030,0,0,0,0,0,0,0,0,0,0
4040,0,0,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0,0,0
4060,0,0,0,0,0,0,0,0,0,0
4070,0,0,0,0,0,0,0,0,0,0
4080,0,0,0,0,0,0,0,0,0,0
4090,0,0,0,0,0,0
